lims_pedon_id,user_pedon_id,latitude,longitude,LRR,MLRA,MLRA_ID,MLRA_NAME,LRR_NAME,LRR_MLRA_source,spatial_match_status
32683,S2014AZ019001,31.9086667,-110.8377778,D,40,40.0,Sonoran Basin and Range,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
33553,S2014KS161501,39.10354,-96.56356,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
33554,S2014KS161502,39.10071,-96.56225,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35001,S2015AL063001,32.5347694,-87.8153,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35002,S2015AL063002,32.5341667,-87.8172222,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35003,S2015AL063003,32.5394444,-87.8144444,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35004,S2015AL063004,32.5413889,-87.8127778,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35005,S2015AL063005,32.5356222,-87.8082556,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35006,S2015AL063006,32.53535,-87.8101,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35007,S2015AL063007,32.535375,-87.8117306,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35008,S2015AL063008,32.5402778,-87.8003028,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35009,S2015AL063009,32.5386389,-87.8015556,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35010,S2015AL063010,32.5296611,-87.8107306,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35011,S2015AL063011,32.53945,-87.8022139,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35012,S2015AL063012,32.5420722,-87.8072,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35013,S2015AL063013,32.538631,-87.804742,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35014,S2015AL063014,32.5345361,-87.8013222,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35015,S2015AL063015,32.5297222,-87.8180556,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35016,S2015AL063016,32.5230556,-87.8147222,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35017,S2015AL063017,32.5202778,-87.8172222,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35018,S2015AL063018,32.5286611,-87.8133861,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35019,S2015AL063019,32.5270222,-87.8192,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35020,S2015AL063020,32.525125,-87.8177556,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35000,S2015AL063021,32.5322222,-87.8180556,P,135A,187.0,Alabama and Mississippi Blackland Prairie,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
36333,S2016CA019001,37.0065278,-119.0056667,D,22A,22.0,Sierra Nevada and Tehachapi Mountains,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
36334,S2016CA019002,,,,,,,,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",NO_COORDINATES
34828,S2015CO075001,40.4762778,-103.0120278,H,72,87.0,Central High Tableland,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34829,S2015CO075002,40.4807222,-103.0189722,H,72,87.0,Central High Tableland,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34830,S2015CO075003,40.4785278,-103.0194167,H,72,87.0,Central High Tableland,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34831,S2015CO075004,40.4687222,-103.0115556,H,72,87.0,Central High Tableland,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34832,S2015CO075005,40.4695556,-103.0166389,H,72,87.0,Central High Tableland,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34833,S2015CO075006,40.4718889,-103.0250278,H,72,87.0,Central High Tableland,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34834,S2015CO075007,40.4731111,-103.0185,H,72,87.0,Central High Tableland,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34835,S2015CO075008,40.4651389,-103.0347222,H,72,87.0,Central High Tableland,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34836,S2015CO075009,40.4637778,-103.0351944,H,72,87.0,Central High Tableland,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34837,S2015CO075010,40.46075,-103.0302778,H,72,87.0,Central High Tableland,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34838,S2015CO075011,40.4607778,-103.0331667,H,72,87.0,Central High Tableland,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35128,S2016CO123001,40.8110278,-104.7294722,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35129,S2016CO123002,40.8218528,-104.7130556,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35130,S2016CO123003,40.8255833,-104.6952778,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35131,S2016CO123004,40.8423333,-104.6981389,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35132,S2016CO123005,40.8507222,-104.6994167,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35133,S2016CO123006,40.8564167,-104.6915556,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35134,S2016CO123007,40.8619444,-104.684,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35135,S2016CO123008,40.8532361,-104.7278833,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35136,S2016CO123009,40.8529722,-104.7448333,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35137,S2016CO123010,40.8077778,-104.6978611,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35138,S2016CO123011,40.7979444,-104.6845278,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35139,S2016CO123012,40.7858611,-104.7078333,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35140,S2016CO123013,40.8008111,-104.7416472,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35141,S2016CO123014,40.7987222,-104.749,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35142,S2016CO123015,40.8043333,-104.7561667,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35143,S2016CO123016,40.8021111,-104.7714722,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35144,S2016CO123017,40.8246667,-104.7859444,G,67B,82.0,"Central High Plains, Southern Part",Western Great Plains Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34489,S2015KS045100,39.04306,-95.20285,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34490,S2015KS045101,39.04177,-95.20136,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34491,S2015KS045102,39.03747,-95.19714,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34492,S2015KS045103,39.03228,-95.18835,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34493,S2015KS045104,39.03356,-95.18974,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34494,S2015KS045105,39.0315944,-95.1910278,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34495,S2015KS045106,39.0315519,-95.1959213,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34496,S2015KS045107,39.03373,-95.19885,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34497,S2015KS045108,39.03651,-95.20154,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34498,S2015KS045109,39.03625,-95.20457,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34499,S2015KS045110,39.03693,-95.20548,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34500,S2015KS087100,39.05324,-95.19296,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34501,S2015KS087101,39.04743,-95.19851,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34502,S2015KS087102,39.04756,-95.20259,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34503,S2015KS087103,39.04537,-95.212,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34504,S2015KS087104,39.04544,-95.1984,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34505,S2015KS087105,39.05554,-95.18948,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34506,S2015KS087106,39.0535,-95.20461,M,106,150.0,Nebraska and Kansas Loess-Drift Hills,Central Feed Grains and Livestock Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34774,S2015KS061100,39.07098,-96.5889,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34775,S2015KS161100,39.07361,-96.57133,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34776,S2015KS161101,39.07495,-96.55602,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34777,S2015KS161102,39.11983,-96.54613,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34778,S2015KS161103,39.11033,-96.55031,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34779,S2015KS161104,39.11074,-96.55236,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34780,S2015KS161105,39.10396,-96.59631,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34781,S2015KS161106,39.10603,-96.59763,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34782,S2015KS161107,39.09877,-96.60176,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34783,S2015KS161108,39.09203,-96.58411,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34784,S2015KS161109,39.10068,-96.58558,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34785,S2015KS161110,39.09044,-96.56269,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
34786,S2015KS161111,39.08433,-96.58242,H,76,91.0,Bluestem Hills,Central Great Plains Winter Wheat and Range Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35287,S2016MD003001,38.8684333,-76.5338139,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35288,S2016MD003004,38.8726,-76.5539,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35289,S2016MD003006,38.8812167,-76.5470889,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35290,S2016MD003007,38.8738556,-76.5398833,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35291,S2016MD003009,38.8974056,-76.5615472,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35292,S2016MD003010,38.9096389,-76.5464722,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35293,S2016MD003011,38.8985889,-76.5511889,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35294,S2016MD003012,38.8785778,-76.5611583,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35295,S2016MD003013,38.8716667,-76.5442278,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35296,S2016MD003014,38.875861,-76.541361,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35297,S2016MD003019,38.8715861,-76.5509528,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35298,S2016MD003020,38.8700056,-76.5360833,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35299,S2016MD003022,38.87556,-76.55481,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35300,S2016MD003025,38.8861917,-76.5516667,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35301,S2016MD003026,38.9012833,-76.5504139,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35302,S2016MD003027,38.8735556,-76.5438333,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35303,S2016MD003028,38.871862,-76.522134,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35304,S2016MD003029,38.87114,-76.5291563,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35305,S2016MD003030,38.9098639,-76.5491139,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35306,S2016MD003068,38.8799722,-76.5567778,S,149A,203.0,Northern Coastal Plain,Northern Atlantic Slope Diversified Farming Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35596,S2016MI053001,46.23449,-89.56089,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35597,S2016MI053002,46.24289,-89.5451,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35598,S2016MI053004,46.25454,-89.51286,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35599,S2016MI053007,46.2376,-89.54214,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35600,S2016MI053009,46.23689,-89.5045,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35601,S2016MI053010,46.2278,-89.53724,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35602,S2016MI053015,46.24295,-89.53498,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35609,S2016MI053016,46.25814,-89.54351,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35603,S2016MI053026,46.23442,-89.51904,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
35604,S2016MI053031,46.23114,-89.54215,K,93B,130.0,Superior Stony and Rocky Loamy Plains and Hills,Northern Lake States Forest and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
