lims_pedon_id,user_pedon_id,latitude,longitude,areasymbol,mukey,musym,muname,likely_neon_site_code,lab_proj_name,submit_proj_name,nasis_taxon_name,nasis_taxonomy,candidate_component_count,candidate_components,match_confidence,match_evidence,alternatives_rejected,selected_cokey,selected_compname,selected_comppct_r,selected_majcompflag,selected_taxorder,selected_taxsuborder,selected_taxgrtgroup,selected_taxsubgrp,selected_taxpartsize,selected_localphase,selected_otherph,selected_drainagecl,selected_hydricrating,selected_hydric_criteria,selected_hydric_criteria_keys
37530,S2017MA027005,42.4893333334,-72.2753888887,MA614,278718,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Montauk,"Loamy-skeletal, mixed, active, mesic Oxyaquic Dystrudepts",4.0,Montauk [27355439; 40%; No] | Scituate [27355440; 30%; No] | Canton [27355441; 25%; No] | Ridgebury [27355438; 5%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Scituate (27355440): weaker name/taxonomy score 69.3; Canton (27355441): weaker name/taxonomy score 50.8; Ridgebury (27355438): weaker name/taxonomy score 4.4,27355439,Montauk,40,Yes,Inceptisols,Udepts,Dystrudepts,Oxyaquic Dystrudepts,coarse-loamy,extremely stony,,Well drained,No,,
37531,S2017MA027006,42.4029166666,-72.2539999998,MA614,278711,915E,"Montauk-Canton association, 15 to 35 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Canton,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Dystrudepts",5.0,Montauk [27355437; 45%; No] | Canton [27355434; 40%; No] | Scituate [27355435; 7%; No] | Ridgebury [27355436; 5%; Yes] | Chatfield [27355433; 3%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Chatfield (27355433): weaker name/taxonomy score 74.0; Montauk (27355437): weaker name/taxonomy score 50.8; Scituate (27355435): weaker name/taxonomy score 50.0; Ridgebury (27355436): weaker name/taxonomy score 0.0,27355434,Canton,40,Yes,Inceptisols,Udepts,Dystrudepts,Typic Dystrudepts,coarse-loamy over sandy or sandy-skeletal,extremely stony,,Well drained,No,,
37532,S2017MA027017,42.4816388893,-72.2673055555,MA614,278718,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Montauk,"Coarse-loamy, mixed, active, mesic Oxyaquic Dystrudepts",4.0,Montauk [27355439; 40%; No] | Scituate [27355440; 30%; No] | Canton [27355441; 25%; No] | Ridgebury [27355438; 5%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Scituate (27355440): weaker name/taxonomy score 69.3; Canton (27355441): weaker name/taxonomy score 50.8; Ridgebury (27355438): weaker name/taxonomy score 4.4,27355439,Montauk,40,Yes,Inceptisols,Udepts,Dystrudepts,Oxyaquic Dystrudepts,coarse-loamy,extremely stony,,Well drained,No,,
37533,S2017MA027022,42.4340555555,-72.1989444446,MA614,278601,253C,"Hinckley loamy sand, 8 to 15 percent slopes",HARV,C2017USMA029,Site_C NEON_12_HARV,Windsor,"Mixed, mesic Typic Udipsamments",4.0,Hinckley [27355456; 85%; No] | Merrimac [27355457; 5%; No] | Windsor [27355458; 5%; No] | Sudbury [27355459; 5%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Hinckley (27355456): weaker name/taxonomy score -2.7; Sudbury (27355459): weaker name/taxonomy score -22.0; Merrimac (27355457): weaker name/taxonomy score -27.3,27355458,Windsor,5,No ,Entisols,Psamments,Udipsamments,Typic Udipsamments,not used,,,Excessively drained,No,,
37534,S2017MA027030,42.4229444445,-72.2188888888,MA614,278603,253E,"Hinckley loamy sand, 25 to 35 percent slopes",HARV,C2017USMA029,Site_C NEON_12_HARV,Hinckley,"Sandy-skeletal, mixed, mesic Typic Udorthents",4.0,Hinckley [27355472; 85%; No] | Windsor [27355470; 10%; No] | Merrimac [27355469; 3%; No] | Sudbury [27355471; 2%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Windsor (27355470): weaker name/taxonomy score -10.7; Sudbury (27355471): weaker name/taxonomy score -15.3; Merrimac (27355469): weaker name/taxonomy score -15.6,27355472,Hinckley,85,Yes,Entisols,Orthents,Udorthents,Typic Udorthents,sandy-skeletal,,,Excessively drained,No,,
37535,S2017MA027031,42.4673611111,-72.2603055551,MA614,278600,253B,"Hinckley loamy sand, 3 to 8 percent slopes",HARV,C2017USMA029,Site_C NEON_12_HARV,Agawam,"Coarse-loamy over sandy or sandy-skeletal, mixed, active, mesic Typic Dystrudepts",4.0,Hinckley [27355454; 85%; No] | Windsor [27355455; 8%; No] | Sudbury [27355452; 5%; No] | Agawam [27355453; 2%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Sudbury (27355452): weaker name/taxonomy score 40.0; Hinckley (27355454): weaker name/taxonomy score -20.0; Windsor (27355455): weaker name/taxonomy score -34.6,27355453,Agawam,2,No ,Inceptisols,Udepts,Dystrudepts,Typic Dystrudepts,coarse-loamy over sandy or sandy-skeletal,,,Well drained,No,,
37536,S2017MA027058,42.4698333332,-72.2523611111,MA614,278711,915E,"Montauk-Canton association, 15 to 35 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Montauk,"Coarse-loamy, mixed, active, mesic Oxyaquic Dystrudepts",5.0,Montauk [27355437; 45%; No] | Canton [27355434; 40%; No] | Scituate [27355435; 7%; No] | Ridgebury [27355436; 5%; Yes] | Chatfield [27355433; 3%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Scituate (27355435): weaker name/taxonomy score 69.3; Canton (27355434): weaker name/taxonomy score 50.8; Chatfield (27355433): weaker name/taxonomy score 44.4; Ridgebury (27355436): weaker name/taxonomy score 4.4,27355437,Montauk,45,Yes,Inceptisols,Udepts,Dystrudepts,Oxyaquic Dystrudepts,coarse-loamy,extremely stony,,Well drained,No,,
37567,S2017CA039001,37.123772,-119.7509491,CA651,463318,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",SJER,C2017USCA107,Site_C NEON_2_SJER,Friant,"Loamy, mixed, superactive, thermic Lithic Haploxerolls",5.0,Ahwahnee [26430877; 36%; No] | Vista [26430878; 34%; No] | Tollhouse [26430879; 10%; No] | Coarsegold [26430880; 10%; No] | Auberry [26430881; 10%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
37568,S2017CA039002,37.1106884,-119.7506089,CA651,463318,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",SJER,C2017USCA107,Site_C NEON_2_SJER,Kernville,"Sandy-skeletal, mixed, thermic Entic Haploxerolls",5.0,Ahwahnee [26430877; 36%; No] | Vista [26430878; 34%; No] | Tollhouse [26430879; 10%; No] | Coarsegold [26430880; 10%; No] | Auberry [26430881; 10%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
37569,S2017CA039003,37.1073194,-119.7515,CA651,463318,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",SJER,C2017USCA107,Site_C NEON_2_SJER,Tunis,"Loamy, mixed, superactive, thermic, shallow Typic Haploxerolls",5.0,Ahwahnee [26430877; 36%; No] | Vista [26430878; 34%; No] | Tollhouse [26430879; 10%; No] | Coarsegold [26430880; 10%; No] | Auberry [26430881; 10%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
37570,S2017CA039004,37.08647,-119.71939,CA651,463318,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",SJER,C2017USCA107,Site_C NEON_2_SJER,Ahwahnee,"Coarse-loamy, mixed, active, thermic Mollic Haploxeralfs",5.0,Ahwahnee [26430877; 36%; No] | Vista [26430878; 34%; No] | Tollhouse [26430879; 10%; No] | Coarsegold [26430880; 10%; No] | Auberry [26430881; 10%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Auberry (26430881): weaker name/taxonomy score 9.3; Tollhouse (26430879): weaker name/taxonomy score 8.2; Coarsegold (26430880): weaker name/taxonomy score 7.8; Vista (26430878): weaker name/taxonomy score -14.6,26430877,Ahwahnee,36,Yes,Alfisols,Xeralfs,Haploxeralfs,Mollic Haploxeralfs,coarse-loamy,,MAP 15-25,Well drained,No,,
37571,S2017CA039005,37.0786863,-119.720471,CA651,463321,ArF,"Ahwahnee and Vista very rocky coarse sandy loams, 30 to 75 percent slopes",SJER,C2017USCA107,Site_C NEON_2_SJER,Ahwahnee,"Coarse-loamy, mixed, active, thermic Mollic Haploxeralfs",6.0,Ahwahnee [26430896; 26%; No] | Vista [26430897; 24%; No] | Rock outcrop [26430898; 20%; No] | Tollhouse [26430893; 10%; No] | Coarsegold [26430894; 10%; No] | Auberry [26430895; 10%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Auberry (26430895): weaker name/taxonomy score 9.3; Tollhouse (26430893): weaker name/taxonomy score 8.2; Coarsegold (26430894): weaker name/taxonomy score 7.8; Rock outcrop (26430898): weaker name/taxonomy score 0.0; Vista (26430897): weaker name/taxonomy score -14.6,26430896,Ahwahnee,26,Yes,Alfisols,Xeralfs,Haploxeralfs,Mollic Haploxeralfs,coarse-loamy,,MAP 15-25,Well drained,No,,
37572,S2017CA039006,37.0831894,-119.728046,CA651,463318,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",SJER,C2017USCA107,Site_C NEON_2_SJER,Vista,"Sandy, mixed, thermic Entic Humixerepts",5.0,Ahwahnee [26430877; 36%; No] | Vista [26430878; 34%; No] | Tollhouse [26430879; 10%; No] | Coarsegold [26430880; 10%; No] | Auberry [26430881; 10%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Auberry (26430881): weaker name/taxonomy score 5.8; Tollhouse (26430879): weaker name/taxonomy score 5.0; Coarsegold (26430880): weaker name/taxonomy score 4.7; Ahwahnee (26430877): weaker name/taxonomy score -34.6,26430878,Vista,34,Yes,Inceptisols,Ochrepts,Xerochrepts,Typic Xerochrepts,coarse-loamy,,MAP 10-16,Well drained,No,,
37573,S2017CA039007,37.1067467,-119.719975,CA651,463318,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",SJER,C2017USCA107,Site_C NEON_2_SJER,Vista,"Mixed, thermic Typic Xeropsamments",5.0,Ahwahnee [26430877; 36%; No] | Vista [26430878; 34%; No] | Tollhouse [26430879; 10%; No] | Coarsegold [26430880; 10%; No] | Auberry [26430881; 10%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Auberry (26430881): weaker name/taxonomy score 5.8; Tollhouse (26430879): weaker name/taxonomy score 5.0; Coarsegold (26430880): weaker name/taxonomy score 4.7; Ahwahnee (26430877): weaker name/taxonomy score -26.6,26430878,Vista,34,Yes,Inceptisols,Ochrepts,Xerochrepts,Typic Xerochrepts,coarse-loamy,,MAP 10-16,Well drained,No,,
37574,S2017CA039008,37.0966706,-119.7234196,CA651,463318,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",SJER,C2017USCA107,Site_C NEON_2_SJER,Vista,"Mixed, thermic Typic Xeropsamments",5.0,Ahwahnee [26430877; 36%; No] | Vista [26430878; 34%; No] | Tollhouse [26430879; 10%; No] | Coarsegold [26430880; 10%; No] | Auberry [26430881; 10%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Auberry (26430881): weaker name/taxonomy score 5.8; Tollhouse (26430879): weaker name/taxonomy score 5.0; Coarsegold (26430880): weaker name/taxonomy score 4.7; Ahwahnee (26430877): weaker name/taxonomy score -26.6,26430878,Vista,34,Yes,Inceptisols,Ochrepts,Xerochrepts,Typic Xerochrepts,coarse-loamy,,MAP 10-16,Well drained,No,,
37575,S2017CA039009,37.0783229,-119.7275475,CA651,463321,ArF,"Ahwahnee and Vista very rocky coarse sandy loams, 30 to 75 percent slopes",SJER,C2017USCA107,Site_C NEON_2_SJER,Kernville,"Mixed, thermic, shallow Typic Xeropsamments",6.0,Ahwahnee [26430896; 26%; No] | Vista [26430897; 24%; No] | Rock outcrop [26430898; 20%; No] | Tollhouse [26430893; 10%; No] | Coarsegold [26430894; 10%; No] | Auberry [26430895; 10%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
37576,S2017CA039010,37.1168321,-119.7304496,CA651,463318,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",SJER,C2017USCA107,Site_C NEON_2_SJER,Feethill,"Fine-loamy, mixed, superactive, thermic Typic Argixerolls",5.0,Ahwahnee [26430877; 36%; No] | Vista [26430878; 34%; No] | Tollhouse [26430879; 10%; No] | Coarsegold [26430880; 10%; No] | Auberry [26430881; 10%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
37625,S2017MA027001,42.4241944445,-72.2583888891,MA614,278718,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Canton,"Loamy-skeletal over sandy or sandy-skeletal, mixed, superactive, mesic Typic Dystrudepts",4.0,Montauk [27355439; 40%; No] | Scituate [27355440; 30%; No] | Canton [27355441; 25%; No] | Ridgebury [27355438; 5%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Montauk (27355439): weaker name/taxonomy score 30.8; Scituate (27355440): weaker name/taxonomy score 30.0; Ridgebury (27355438): weaker name/taxonomy score 0.0,27355441,Canton,25,Yes,Inceptisols,Udepts,Dystrudepts,Typic Dystrudepts,coarse-loamy over sandy or sandy-skeletal,extremely stony,,Well drained,No,,
37626,S2017MA027008,42.4447777779,-72.2262222226,MA614,278718,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Sutton,"Coarse-loamy, mixed, superactive, mesic Aquic Dystrudepts",4.0,Montauk [27355439; 40%; No] | Scituate [27355440; 30%; No] | Canton [27355441; 25%; No] | Ridgebury [27355438; 5%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
37627,S2017MA027018,42.4321111106,-72.2323055553,MA614,278718,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Scituate,"Coarse-loamy, mixed, active, mesic Aquic Dystrudepts",4.0,Montauk [27355439; 40%; No] | Scituate [27355440; 30%; No] | Canton [27355441; 25%; No] | Ridgebury [27355438; 5%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Montauk (27355439): weaker name/taxonomy score 69.3; Canton (27355441): weaker name/taxonomy score 55.0; Ridgebury (27355438): weaker name/taxonomy score 8.2,27355440,Scituate,30,Yes,Inceptisols,Udepts,Dystrudepts,Oxyaquic Dystrudepts,coarse-loamy,extremely stony,,Moderately well drained,No,,
37628,S2017MA027021,42.4522777777,-72.25075,MA614,3045270,58A,"Catden and Natchaug mucks, 0 to 2 percent slopes",HARV,C2017USMA029,Site_C NEON_12_HARV,Sudbury,"Sandy-skeletal, mixed, mesic Oxyaquic Udorthents",5.0,Catden [27355533; 45%; Yes] | Natchaug [27355536; 35%; Yes] | Scarboro [27355535; 10%; Yes] | Whitman [27355534; 5%; Yes] | Ridgebury [27355537; 5%; Yes],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
37629,S2017MA027024,42.459811111,-72.2511388888,MA614,278718,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Freetown,"Dysic, mesic Typic Haplosaprists",4.0,Montauk [27355439; 40%; No] | Scituate [27355440; 30%; No] | Canton [27355441; 25%; No] | Ridgebury [27355438; 5%; Yes],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
37630,S2017MA027027,42.4302000003,-72.2534166667,MA614,278718,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Leicester,"Loamy-skeletal, mixed, superactive, nonacid, mesic Typic Humaquepts",4.0,Montauk [27355439; 40%; No] | Scituate [27355440; 30%; No] | Canton [27355441; 25%; No] | Ridgebury [27355438; 5%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
37631,S2017MA027029,42.4661416668,-72.2377333333,MA614,278718,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Canton,"Sandy-skeletal, mixed, mesic Typic Dystrudepts",4.0,Montauk [27355439; 40%; No] | Scituate [27355440; 30%; No] | Canton [27355441; 25%; No] | Ridgebury [27355438; 5%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Montauk (27355439): weaker name/taxonomy score 30.8; Scituate (27355440): weaker name/taxonomy score 30.0; Ridgebury (27355438): weaker name/taxonomy score -20.0,27355441,Canton,25,Yes,Inceptisols,Udepts,Dystrudepts,Typic Dystrudepts,coarse-loamy over sandy or sandy-skeletal,extremely stony,,Well drained,No,,
37632,S2017MA027059,42.4807500002,-72.2756111113,MA614,278713,918B,"Ridgebury-Whitman association, 0 to 8 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Newfields,"Coarse-loamy over sandy or sandy-skeletal, mixed, active, mesic Oxyaquic Dystrudepts",5.0,Ridgebury [27355528; 50%; Yes] | Whitman [27355531; 30%; Yes] | Woodbridge [27355530; 10%; No] | Natchaug [27355529; 5%; Yes] | Catden [27355532; 5%; Yes],MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,Whitman (27355531): weaker name/taxonomy score 8.8; Ridgebury (27355528): weaker name/taxonomy score 7.8; Natchaug (27355529): weaker name/taxonomy score -15.9; Catden (27355532): weaker name/taxonomy score -35.3,27355530,Woodbridge,10,No ,Inceptisols,Udepts,Dystrudepts,Aquic Dystrudepts,coarse-loamy,extremely stony,,Moderately well drained,No,,
37633,S2017MA027013,42.3921111,-72.2544722,MA614,278717,926C,"Charlton-Chatfield association, 3 to 15 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Chatfield,"Loamy-skeletal, mixed, superactive, mesic Typic Dystrudepts",9.0,Charlton [27355335; 45%; No] | Chatfield [27355333; 20%; No] | Canton [27355334; 10%; No] | Paxton [27355330; 5%; No] | Scituate [27355332; 5%; No] | Other soils [27355336; 5%; nan] | Montauk [27355338; 5%; No] | Ridgebury [27355331; 3%; Yes] | Woodbridge [27355337; 2%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Charlton (27355335): weaker name/taxonomy score 56.5; Canton (27355334): weaker name/taxonomy score 54.0; Scituate (27355332): weaker name/taxonomy score 36.5; Paxton (27355330): weaker name/taxonomy score 29.3; Montauk (27355338): weaker name/taxonomy score 24.4; Woodbridge (27355337): weaker name/taxonomy score 23.7; Other soils (27355336): weaker name/taxonomy score 10.5; Ridgebury (27355331): weaker name/taxonomy score 7.8,27355333,Chatfield,20,Yes,Inceptisols,Udepts,Dystrudepts,Typic Dystrudepts,coarse-loamy,,,Well drained,No,,
37634,S2017MA027011,42.4557500002,-72.2384444443,MA614,278718,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",HARV,C2017USMA029,Site_C NEON_12_HARV,Newfields,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Aquic Dystrudepts",4.0,Montauk [27355439; 40%; No] | Scituate [27355440; 30%; No] | Canton [27355441; 25%; No] | Ridgebury [27355438; 5%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
37645,S2017WA011001,45.772496,-122.346228,WA011,71974,CnD,"Cinebar silt loam, 8 to 20 percent slopes",ABBY,C2017USWA119,Site_C NEON_1_ABBY,Cinebar,"Medial, mixed, mesic Humic Haploxerands",1.0,Cinebar [26506821; 100%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,,26506821,Cinebar,100,Yes,Andisols,Xerands,Haploxerands,Humic Haploxerands,medial,,,Well drained,No,,
37646,S2017WA011002,45.738925,-122.309048,WA011,71976,CnG,"Cinebar silt loam, 30 to 70 percent slopes",ABBY,C2017USWA119,Site_C NEON_1_ABBY,Aschoff,"Loamy-skeletal, isotic, mesic Andic Humudepts",1.0,Cinebar [26506823; 100%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
37647,S2017WA011007,45.769037,-122.361193,WA011,72013,KeC,"Kinney silt loam, 3 to 15 percent slopes",ABBY,C2017USWA119,Site_C NEON_1_ABBY,Cinebar,"Medial, mixed, mesic Humic Haploxerands",1.0,Kinney [26506861; 100%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
